,0,1,2,3,4
0,-3.0287060451658395e-05,-9.495169467145433e-06,0.5160065525121362,-0.10208439587320284,0.11998344534942888
1,-2.0670831811499765e-06,-2.04823230364048e-05,-0.3517867216172694,0.3866080762376118,0.11907628863526912
2,6.412737747590767e-06,-1.6990303593683875e-05,-0.8398475232383327,0.13899666345905784,0.12329636878084511
3,1.5712638163448187e-05,-6.784906367769774e-05,-0.23357553478968607,0.441419450928437,0.12375456231968893
4,-3.421984194894357e-05,-2.5892615971585572e-05,0.7329880299840221,0.06311308357810727,0.12596471366415912
5,-2.5490853469145554e-05,-2.0850511235278864e-05,0.5239169894058534,-0.06703076499244873,0.11861115025544819
6,6.927040700161083e-06,1.5577881234698561e-06,-0.9586200536042018,-0.3959446340014978,0.1234841094074369
7,1.3970032615074528e-06,-2.8319498556186983e-05,-0.3924756297780218,0.49632601969069423,0.1190268984833182
8,-1.794445744878283e-05,-1.6596948513483172e-05,0.23266969896949224,0.01963322844908864,0.12109432481713353
9,-2.2982761784701683e-05,8.092413608968193e-06,0.2801650541754267,-0.948782981066093,0.12000737271536886
10,-4.2151023480525626e-05,-4.675127175998212e-05,0.8528778454843872,0.5544140896865861,0.12498038940478613
11,1.0270252690457361e-05,-3.00798070326161e-05,-0.94469788223248,0.5069624652482075,0.11635261046284545
12,-6.767840158563924e-06,-4.720316012868857e-06,-0.17145490882004377,-0.23767610240097076,0.12349190774250544
13,4.764066582849804e-06,4.7606200649349335e-06,-0.7710570843231633,-0.7039534931548715,0.12668751727204647
14,7.951484866830199e-06,-1.4828800613564151e-05,-0.8453887518221208,0.20766227696332784,0.11949476870081578
15,-2.0829766227364123e-05,-3.7887991750589135e-05,0.6579938493928713,-0.12232203444238857,0.12121704528370167
16,-1.8422788049949045e-05,-7.234656799881681e-06,0.05573963146916095,-0.10496691208708558,0.11797631116556194
17,-3.268076150334235e-05,-4.218995653993548e-05,0.6413980669140946,0.7103394441663917,0.128497065463834
18,-2.8769227624215912e-05,-4.14469115282138e-06,0.7844196482330947,-0.5719301561582509,0.12041863091854718
19,-2.2388892010137626e-05,-1.1998338007406553e-05,0.5382506865592793,-0.3246523617536465,0.12072025555653766
