,0,1,2,3,4
0,0.001665450370492022,6.002617876436532e-05,-0.008303403987843907,0.22525706424100983,0.12278636776246785
1,0.002209484743600202,-0.0001349098767062656,-0.006575891863876797,-0.23226469170019864,0.12019983421119097
2,0.0016310619956424696,-7.090148880082084e-05,-0.0055750680099574965,0.6816160655392717,0.12320640122668701
3,0.0014350888607057622,6.29412260497746e-05,-0.004710220435865563,-0.660687973243772,0.12173656503822158
4,0.0020156617352178425,-0.00036890619515931016,-0.0074327070349173765,0.6974271211930811,0.12095211754295741
5,0.0008794962289822457,1.5166887564589054e-06,-0.004234837141882595,0.2676066883912912,0.1213482146996049
6,0.0011614433408177656,-5.206359678638682e-06,-0.006844938433848742,-0.7341994792022337,0.11929180132514076
7,0.0016204685214878042,6.455142526024492e-05,-0.008305408391294187,-0.08581350035254129,0.12039264581149473
8,0.0010829448607568154,7.920488430250525e-05,-0.00655646086884714,-0.25839317756259816,0.12322714800380986
9,0.0011629625185595619,3.467960924850763e-07,-0.006945614830696624,-0.35553102536172915,0.11625544320776114
10,0.0008168915672356545,1.6031546352564267e-05,-0.0048552746915944585,0.5318948642349988,0.1238506892133817
11,0.0006776470875112361,1.929375196410504e-05,-0.004702117775926334,-0.27313915701557423,0.12198663446516202
12,0.0016783772388010607,-3.465726754511305e-05,-0.007043074141372962,-0.7751573645424701,0.11988721758158709
13,0.002100382839686596,-0.00016053250204941822,-0.005657182299703274,-0.9997539092042103,0.12421922099096488
14,0.001768542054560298,-4.8031062403134995e-05,-0.008341000014957326,-0.8233218753673309,0.12128541775476469
15,0.001150845525502568,8.88391624426956e-06,-0.007884732183032218,-0.5348911375503425,0.1198185868494375
16,0.0020558776258840063,-7.956249129609756e-05,-0.00451678458846567,0.583075193476605,0.1199829853745122
17,0.0014539971418942692,-4.2087059130077156e-05,-0.005093116468603563,0.6849391778172153,0.11754581489110932
18,0.0008499055329259529,1.6918548279298234e-05,-0.005254660779292151,-0.5395133724834512,0.12119545445754185
19,0.001652645557802875,-0.0001585216327852579,-0.004643934918507264,0.21526662021891899,0.12214813766855528
