,0,1,2,3,4
0,5.490144341167036e-07,-2.1383838465235953e-06,0.12238002849921627,-0.2881651150046982,0.12061904372622186
1,7.845841509534206e-07,-2.0775346547118975e-06,0.329422083136568,-0.5015162675294886,0.12013896807474794
2,3.710289889332176e-07,-2.115267462911965e-06,-0.04065211576826593,0.16590647737369651,0.12125043270616744
3,5.512373359316234e-07,-2.0055677582934635e-06,0.20156167085647145,0.011353869714266563,0.11984718151767187
4,2.82814391751829e-07,-1.7658803236377974e-06,-0.2751985540992307,-0.6226526817400082,0.12155285580536003
5,7.161683178741763e-07,-2.2112858847466108e-06,-0.0012018033896381802,-0.13311249666548622,0.11868076824140615
6,4.391204814490739e-07,-2.4953689767279697e-06,-0.41779490957276916,-0.378984887903228,0.12585141761056587
7,5.394758787752766e-07,-2.1657851168153127e-06,0.5586675157407156,-0.07042779550284069,0.12187157929493464
8,3.254459638363055e-08,-1.8283470059578844e-06,0.9331723332490935,-0.1863793473748824,0.1248489189508135
9,6.272148561683425e-07,-2.2244180646598786e-06,0.0646183419267269,-0.5174490603765676,0.12272187487776823
10,8.03544413269543e-07,-2.2523420933349432e-06,0.4333844806328385,0.9344982632037777,0.12363916970159465
11,4.820316737366836e-07,-2.28376373973064e-06,-0.7662217550830703,0.9702018428669357,0.1202384275988415
12,4.2721859193520204e-07,-2.2246372001862982e-06,-0.30473163383101715,0.5168933209638671,0.12161584030083122
13,4.7336991871772535e-07,-2.419284844050198e-06,-0.2619439459194606,-0.2918608618565442,0.12253548754660586
14,4.792164404631086e-07,-1.4975684061902271e-06,0.5583990061776106,-0.30163109526414883,0.12016350945560385
15,5.312573274979045e-07,-2.3654576159926863e-06,0.6616027791769512,-0.18502426583921333,0.12255327327865316
16,4.6477986314740495e-07,-1.673111667715093e-06,0.4347927767601555,0.8043978806087243,0.12311934648573948
17,5.976435434317743e-07,-2.6603523221843546e-06,0.9999893638571258,0.14620620635228532,0.1273305292576756
18,3.822311695697697e-07,-2.188373826075178e-06,-0.3811327506995715,0.5552066613730977,0.12158651409725134
19,3.4354657290822513e-07,-2.0063819984303936e-06,-0.25690374169128327,0.4252969673950834,0.12188557744401199
